0.0000e+00 2.2315e+02 4.0960e-14 # vgs temp sigma
0.0000e+00 2.4815e+02 4.0960e-14
0.0000e+00 2.7315e+02 4.0960e-14
0.0000e+00 2.9815e+02 4.0960e-14
0.0000e+00 3.2315e+02 4.6707e-14
0.0000e+00 3.4815e+02 7.7585e-14
0.0000e+00 3.7315e+02 3.7641e-13
0.0000e+00 3.9815e+02 2.8028e-12
0.0000e+00 4.2315e+02 1.9594e-11
0.0000e+00 4.4815e+02 1.1720e-10
0.0000e+00 4.7315e+02 5.9817e-10
0.0000e+00 4.9815e+02 2.6413e-09
0.0000e+00 5.2315e+02 1.0254e-08
0.0000e+00 5.4815e+02 3.5519e-08
0.0000e+00 5.7315e+02 1.1125e-07
0.0000e+00 5.9815e+02 3.1871e-07
0.0000e+00 6.2315e+02 8.4322e-07
0.0000e+00 6.4815e+02 2.0773e-06
0.0000e+00 6.7315e+02 4.7967e-06
0.0000e+00 6.9815e+02 1.0436e-05
0.0000e+00 7.2315e+02 2.1470e-05
0.0000e+00 7.4815e+02 4.1867e-05
0.0000e+00 7.7315e+02 7.7464e-05
0.0000e+00 7.9815e+02 1.3604e-04
0.0000e+00 8.2315e+02 2.2678e-04
0.0000e+00 8.4815e+02 3.5878e-04
0.0000e+00 8.7315e+02 5.3578e-04
0.0000e+00 8.9815e+02 6.6789e-04
0.0000e+00 9.2315e+02 7.2729e-04
0.0000e+00 9.4815e+02 7.8942e-04
0.0000e+00 9.7315e+02 8.5938e-04

2.5000e-02 2.2315e+02 4.0960e-14
2.5000e-02 2.4815e+02 4.0960e-14
2.5000e-02 2.7315e+02 4.0960e-14
2.5000e-02 2.9815e+02 4.0960e-14
2.5000e-02 3.2315e+02 4.6707e-14
2.5000e-02 3.4815e+02 8.3689e-14
2.5000e-02 3.7315e+02 4.0867e-13
2.5000e-02 3.9815e+02 3.0268e-12
2.5000e-02 4.2315e+02 2.0951e-11
2.5000e-02 4.4815e+02 1.2394e-10
2.5000e-02 4.7315e+02 6.2656e-10
2.5000e-02 4.9815e+02 2.7457e-09
2.5000e-02 5.2315e+02 1.0594e-08
2.5000e-02 5.4815e+02 3.6519e-08
2.5000e-02 5.7315e+02 1.1393e-07
2.5000e-02 5.9815e+02 3.2533e-07
2.5000e-02 6.2315e+02 8.5839e-07
2.5000e-02 6.4815e+02 2.1097e-06
2.5000e-02 6.7315e+02 4.8617e-06
2.5000e-02 6.9815e+02 1.0557e-05
2.5000e-02 7.2315e+02 2.1682e-05
2.5000e-02 7.4815e+02 4.2211e-05
2.5000e-02 7.7315e+02 7.7980e-05
2.5000e-02 7.9815e+02 1.3676e-04
2.5000e-02 8.2315e+02 2.2771e-04
2.5000e-02 8.4815e+02 3.5992e-04
2.5000e-02 8.7315e+02 5.3706e-04
2.5000e-02 8.9815e+02 6.6843e-04
2.5000e-02 9.2315e+02 7.2758e-04
2.5000e-02 9.4815e+02 7.8959e-04
2.5000e-02 9.7315e+02 8.5947e-04

5.0000e-02 2.2315e+02 4.0960e-14
5.0000e-02 2.4815e+02 4.0960e-14
5.0000e-02 2.7315e+02 4.0960e-14
5.0000e-02 2.9815e+02 4.0960e-14
5.0000e-02 3.2315e+02 4.6707e-14
5.0000e-02 3.4815e+02 8.3689e-14
5.0000e-02 3.7315e+02 4.4738e-13
5.0000e-02 3.9815e+02 3.2982e-12
5.0000e-02 4.2315e+02 2.2550e-11
5.0000e-02 4.4815e+02 1.3175e-10
5.0000e-02 4.7315e+02 6.5917e-10
5.0000e-02 4.9815e+02 2.8643e-09
5.0000e-02 5.2315e+02 1.0977e-08
5.0000e-02 5.4815e+02 3.7637e-08
5.0000e-02 5.7315e+02 1.1691e-07
5.0000e-02 5.9815e+02 3.3263e-07
5.0000e-02 6.2315e+02 8.7505e-07
5.0000e-02 6.4815e+02 2.1452e-06
