#1:iter	2:compliance	3:duration	4:volume
0 	137.447 	0.0537278 	0.5
1 	137.447 	0.00053675 	0.5
2 	78.8323 	0.000783 	0.448818
3 	45.9664 	0.00076875 	0.459912
4 	30.5376 	0.000734459 	0.471628
5 	24.7689 	0.000784375 	0.487487
6 	23.062 	0.000766666 	0.49078
7 	21.9784 	0.0007295 	0.492948
8 	21.4817 	0.000768209 	0.495485
