#1:iter	2:compliance	3:problems	4:volume
0 	33.0185 	1 	0.324895 	27.9674
1 	26.8239 	2 	0.373393 	27.9182
2 	22.7884 	3 	0.435659 	27.8638
3 	20.0999 	4 	0.487943 	27.8158
4 	19.4013 	5 	0.498708 	27.8075
5 	19.2719 	6 	0.499551 	27.8057
6 	19.2129 	7 	0.49973 	27.8042
7 	19.1695 	8 	0.499813 	27.8022
8 	19.1368 	9 	0.499868 	27.8
9 	19.1183 	10 	0.499952 	27.7994
10 	19.1099 	11 	0.499966 	27.7993
