#sample_phi 	 sample_theta 	 sample_psi 	 J_exact:
0 		0 		0 		15.216
0.0174533 		0 		0 		15.2146
0.0349066 		0 		0 		15.2105
0.0523599 		0 		0 		15.2036
0.0698132 		0 		0 		15.1939
0.0872665 		0 		0 		15.1814
0.10472 		0 		0 		15.1659
0.122173 		0 		0 		15.1475
0.139626 		0 		0 		15.126
0.15708 		0 		0 		15.1014
0.174533 		0 		0 		15.0735
0.191986 		0 		0 		15.0423
0.20944 		0 		0 		15.0076
0.226893 		0 		0 		14.9693
0.244346 		0 		0 		14.9273
0.261799 		0 		0 		14.8814
0.279253 		0 		0 		14.8315
0.296706 		0 		0 		14.7775
0.314159 		0 		0 		14.7191
0.331613 		0 		0 		14.6563
0.349066 		0 		0 		14.5889
0.366519 		0 		0 		14.5167
0.383972 		0 		0 		14.4396
0.401426 		0 		0 		14.3573
0.418879 		0 		0 		14.2698
0.436332 		0 		0 		14.1768
0.453786 		0 		0 		14.0782
0.471239 		0 		0 		13.9739
0.488692 		0 		0 		13.8637
0.506145 		0 		0 		13.7475
0.523599 		0 		0 		13.6251
0.541052 		0 		0 		13.4964
0.558505 		0 		0 		13.3613
0.575959 		0 		0 		13.2196
0.593412 		0 		0 		13.0714
0.610865 		0 		0 		12.9164
0.628319 		0 		0 		12.7548
0.645772 		0 		0 		12.5863
0.663225 		0 		0 		12.411
0.680678 		0 		0 		12.2289
0.698132 		0 		0 		12.04
0.715585 		0 		0 		11.8443
0.733038 		0 		0 		11.6419
0.750492 		0 		0 		11.4328
0.767945 		0 		0 		11.2173
0.785398 		0 		0 		10.9953
0.802851 		0 		0 		10.7672
0.820305 		0 		0 		10.533
0.837758 		0 		0 		10.293
0.855211 		0 		0 		10.0474
0.872665 		0 		0 		9.79659
0.890118 		0 		0 		9.54079
0.907571 		0 		0 		9.28036
0.925025 		0 		0 		9.01568
0.942478 		0 		0 		8.74715
0.959931 		0 		0 		8.4752
0.977384 		0 		0 		8.2003
0.994838 		0 		0 		7.92294
1.01229 		0 		0 		7.64364
1.02974 		0 		0 		7.36296
1.0472 		0 		0 		7.08147
1.06465 		0 		0 		6.79977
