1.0048 1270.18
1.008 1280
1.0112 1290.42
1.0144 1300.75
1.0176 1311.63
1.0208 1322.52
1.024 1333.59
1.0272 1345.39
1.0304 1357.09
1.0336 1369.46
1.0368 1381.85
1.04 1394.46
1.0432 1407.98
1.0464 1421.37
1.0496 1435.61
1.0528 1449.87
1.056 1464.41
1.0592 1480.11
1.0624 1495.65
1.0656 1512.27
1.0688 1528.93
1.072 1545.95
1.0752 1564.48
1.0784 1582.81
1.0816 1602.57
1.0848 1622.37
1.088 1642.67
1.0912 1665
1.0944 1687.06
1.0976 1711.08
1.1008 1735.17
1.104 1759.95
1.1072 1786.9
1.1104 1804.32
1.1136 1823.12
1.1168 1841.8
1.12 1860.86
1.1232 1881.48
1.1264 1901.88
1.1296 1923.74
1.1328 1945.64
1.136 1968.03
1.1392 1992.47
1.1424 2016.62
1.1456 2042.73
1.1488 2068.89
1.152 2096.86
1.1552 2125.32
1.1584 2154.55
1.1616 2186.47
1.1648 2218.49
1.168 2253.04
1.1712 2288.3
1.1744 2311.37
1.1776 2333.65
1.1808 2355.71
1.184 2378.9
1.1872 2402.38
1.1904 2426.34
1.1936 2451.87
1.1968 2477.45
1.2 2504.47
1.2032 2531.88
1.2064 2559.89
1.2096 2589.96
1.2128 2620.11
1.216 2652.14
1.2192 2684.7
1.2224 2718.06
1.2256 2754.2
1.2288 2790.44
1.232 2829.26
1.2352 2868.81
1.2384 2909.47
1.2416 2954.03
1.2448 2998.73
1.248 3047.13
1.2512 3096.59
1.2544 3147.67
1.2576 3204.49
1.2608 3261.56
1.264 3324.24
1.2672 3384.35
1.2704 3415.87
1.2736 3450.15
1.2768 3484.01
1.28 3519.66
1.2832 3555.81
1.2864 3592.7
1.2896 3632.13
1.2928 3671.65
1.296 3713.49
1.2992 3755.97
1.3024 3799.43
1.3056 3846.26
1.3088 3893.21
1.312 3943.25
1.3152 3994.18
1.3184 4046.43
1.3216 4103.29
1.3248 4160.32
1.328 4221.66
1.3312 4284.24
1.3344 4348.7
1.3376 4419.75
1.3408 4491.06
1.344 4568.7
1.3472 4648.18
1.3504 4730.47
1.3536 4822.76
1.3568 4915.51
1.36 5018.19
1.3632 5123.82
1.3664 5233.98
1.3696 5360.65
1.3728 5488.21
1.376 5633.02
1.3792 5783.08
1.3824 5941.35
1.3856 6130.55
1.3888 6321.8
1.392 6548.06
1.3952 6785.53
1.3984 7040.86
1.4016 7322.52
1.4048 7424
1.408 7536.58
1.4112 7649.48
1.4144 7765.81
1.4176 7894.32
1.4208 8023.24
1.424 8163.74
1.4272 8307.62
1.4304 8456.65
1.4336 8624.04
1.4368 8792.31
1.44 8978.88
1.4432 9170.9
1.4464 9371.3
1.4496 9602.27
1.4528 9834.92
1.456 10099.7
1.4592 10374.2
1.4624 10664.1
1.4656 11012
1.4688 11363.8
1.472 11781.9
1.4752 12221.2
1.4784 12694.6
1.4816 13305.3
1.4848 13928.8
1.488 14736
1.4912 15609.5
1.4944 16593
1.4976 18091.5
1.5008 19676
1.504 20994.5
1.5072 20958.9
1.5104 20923.4
1.5136 20888.3
1.5168 20853.2
1.52 20818.4
1.5232 20783.6
1.5264 20749
1.5296 20714.8
1.5328 20680.6
1.536 20646.6
1.5392 20612.7
1.5424 20579
1.5456 20545.6
1.5488 20512.2
1.552 20479.1
1.5552 20446
1.5584 20413.1
1.5616 20380.5
1.5648 20347.9
1.568 20315.6
1.5712 20283.3
1.5744 20251.1
1.5776 20219.3
1.5808 20187.5
1.584 20155.8
1.5872 20155.8
1.5904 20155.8
1.5936 20155.8
1.5968 20155.8
1.6 20000
