0.5184 328.768
0.5216 330.819
0.5248 332.861
0.528 334.904
0.5312 336.972
0.5344 339.025
0.5376 341.099
0.5408 343.164
0.544 345.229
0.5472 347.32
0.5504 349.397
0.5536 351.494
0.5568 353.582
0.56 355.67
0.5632 357.785
0.5664 359.885
0.5696 362.007
0.5728 364.119
0.576 366.231
0.5792 368.371
0.5824 370.495
0.5856 372.642
0.5888 374.779
0.592 376.916
0.5952 379.081
0.5984 381.231
0.6016 383.403
0.6048 385.566
0.608 387.729
0.6112 389.921
0.6144 392.097
0.6176 394.296
0.6208 396.485
0.624 398.674
0.6272 400.894
0.6304 403.097
0.6336 405.324
0.6368 407.541
0.64 409.758
0.6432 412.006
0.6464 414.237
0.6496 416.494
0.6528 418.739
0.656 420.984
0.6592 423.263
0.6624 425.523
0.6656 427.809
0.6688 430.084
0.672 432.359
0.6752 434.669
0.6784 436.959
0.6816 439.277
0.6848 441.583
0.688 443.889
0.6912 446.231
0.6944 448.553
0.6976 450.903
0.7008 453.241
0.704 455.58
0.7072 457.955
0.7104 460.31
0.7136 462.695
0.7168 465.068
0.72 467.441
0.7232 469.865
0.7264 472.261
0.7296 474.697
0.7328 477.116
0.736 479.535
0.7392 482.008
0.7424 484.45
0.7456 486.936
0.7488 489.404
0.752 491.871
0.7552 494.396
0.7584 496.889
0.7616 499.427
0.7648 501.946
0.768 504.465
0.7712 507.045
0.7744 509.591
0.7776 512.186
0.7808 514.76
0.784 517.334
0.7872 519.973
0.7904 522.576
0.7936 525.231
0.7968 527.863
0.8 530.496
0.8032 533.198
0.8064 535.861
0.8096 538.581
0.8128 541.276
0.816 543.972
0.8192 546.742
0.8224 549.47
0.8256 552.259
0.8288 555.022
0.832 557.785
0.8352 560.628
0.8384 563.427
0.8416 566.29
0.8448 569.126
0.848 571.962
0.8512 574.884
0.8544 577.758
0.8576 580.703
0.8608 583.618
0.864 586.532
0.8672 589.541
0.8704 592.497
0.8736 595.531
0.8768 598.531
0.88 601.531
0.8832 604.634
0.8864 607.68
0.8896 610.81
0.8928 613.904
0.896 616.997
0.8992 620.205
0.9024 623.348
0.9056 626.585
0.9088 629.782
0.912 632.978
0.9152 636.3
0.9184 639.552
0.9216 642.907
0.9248 646.216
0.928 649.526
0.9312 652.964
0.9344 656.33
0.9376 659.801
0.9408 663.226
0.944 666.652
0.9472 670.219
0.9504 673.707
0.9536 677.311
0.9568 680.865
0.96 684.419
0.9632 688.131
0.9664 691.754
0.9696 695.508
0.9728 699.205
0.976 702.903
0.9792 706.777
0.9824 710.553
0.9856 714.475
0.9888 718.334
0.992 722.193
0.9952 726.247
0.9984 730.191
1.0016 734.265
1.0048 738.282
1.008 742.3
1.0112 746.495
1.0144 750.591
1.0176 754.834
1.0208 759.013
1.024 763.192
1.0272 767.571
1.0304 771.838
1.0336 776.272
1.0368 780.634
1.04 784.995
1.0432 789.585
1.0464 794.047
1.0496 798.7
1.0528 803.27
1.056 807.84
1.0592 812.673
1.0624 817.359
1.0656 822.266
1.0688 827.077
1.072 831.889
1.0752 837.008
1.0784 841.955
1.0816 847.163
1.0848 852.258
1.088 857.352
1.0912 862.814
1.0944 868.071
1.0976 873.642
1.1008 879.077
1.104 884.511
