0 0.0014
1.5 0.00140244
3 0.00140487
4.5 0.00140731
6 0.00140974
7.5 0.00141218
9 0.00141461
10.5 0.00141705
12 0.00141948
13.5 0.00142192
15 0.00142435
16.5 0.00142678
18 0.00142922
19.5 0.00143165
21 0.00143408
22.5 0.00143652
24 0.00143895
25.5 0.00144138
27 0.00144381
28.5 0.00144624
30 0.00144868
31.5 0.00145111
33 0.00145354
34.5 0.00145597
36 0.0014584
37.5 0.00146083
39 0.00146326
40.5 0.00146569
42 0.00146812
43.5 0.00147055
45 0.00147298
46.5 0.00147541
48 0.00147784
49.5 0.00148026
51 0.00148269
52.5 0.00148512
54 0.00148755
55.5 0.00148997
57 0.0014924
58.5 0.00149483
60 0.00149726
61.5 0.00149968
63 0.00150211
64.5 0.00150453
66 0.00150696
67.5 0.00150939
69 0.00151181
70.5 0.00151424
72 0.00151666
73.5 0.00151908
75 0.00152151
76.5 0.00152393
78 0.00152636
79.5 0.00152878
81 0.0015312
82.5 0.00153363
84 0.00153605
85.5 0.00153847
87 0.00154089
88.5 0.00154332
90 0.00154574
91.5 0.00154816
93 0.00155058
94.5 0.001553
96 0.00155542
97.5 0.00155784
99 0.00156026
100.5 0.00156268
102 0.0015651
103.5 0.00156752
105 0.00156994
106.5 0.00157236
108 0.00157478
109.5 0.0015772
111 0.00157962
112.5 0.00158203
114 0.00158445
115.5 0.00158687
117 0.00158929
118.5 0.0015917
120 0.00159412
121.5 0.00159654
123 0.00159895
124.5 0.00160137
126 0.00160379
127.5 0.0016062
129 0.00160862
130.5 0.00161103
132 0.00161345
133.5 0.00161586
135 0.00161828
136.5 0.00162069
138 0.00162311
139.5 0.00162552
141 0.00162793
142.5 0.00163035
144 0.00163276
145.5 0.00163517
147 0.00163758
148.5 0.00164
150 0.00164241
151.5 0.00164214
153 0.00164188
154.5 0.00164161
156 0.00164135
157.5 0.00164108
159 0.00164081
160.5 0.00164055
162 0.00164028
163.5 0.00164002
165 0.00163975
166.5 0.00163949
168 0.00163922
169.5 0.00163896
171 0.00163869
172.5 0.00163842
174 0.00163816
175.5 0.00163789
177 0.00163763
178.5 0.00163736
180 0.0016371
181.5 0.00163683
183 0.00163657
184.5 0.0016363
186 0.00163604
187.5 0.00163577
189 0.00163551
190.5 0.00163524
192 0.00163498
193.5 0.00163471
195 0.00163445
196.5 0.00163418
198 0.00163392
199.5 0.00163365
201 0.00163339
202.5 0.00163312
204 0.00163286
205.5 0.00163259
207 0.00163233
208.5 0.00163206
210 0.0016318
211.5 0.00163153
213 0.00163127
214.5 0.001631
216 0.00163074
217.5 0.00163047
219 0.00163021
220.5 0.00162994
222 0.00162968
223.5 0.00162941
225 0.00162915
226.5 0.00162889
228 0.00162862
229.5 0.00162836
231 0.00162809
232.5 0.00162783
234 0.00162756
235.5 0.0016273
237 0.00162703
238.5 0.00162677
240 0.00162651
241.5 0.00162624
243 0.00162598
244.5 0.00162571
246 0.00162545
247.5 0.00162519
249 0.00162492
250.5 0.00162466
252 0.00162439
253.5 0.00162413
255 0.00162386
256.5 0.0016236
258 0.00162334
259.5 0.00162307
261 0.00162281
262.5 0.00162255
264 0.00162228
265.5 0.00162202
267 0.00162175
268.5 0.00162149
270 0.00162123
271.5 0.00162096
273 0.0016207
274.5 0.00162044
276 0.00162017
277.5 0.00161991
279 0.00161964
280.5 0.00161938
282 0.00161912
283.5 0.00161885
285 0.00161859
286.5 0.00161833
288 0.00161806
289.5 0.0016178
291 0.00161754
292.5 0.00161727
294 0.00161701
295.5 0.00161675
297 0.00161648
298.5 0.00161622
300 0.00161596
301.6 0.0016133
303.2 0.00161065
304.8 0.00160799
306.4 0.00160534
308 0.00160268
309.6 0.00160003
311.2 0.00159738
312.8 0.00159472
314.4 0.00159207
316 0.00158942
317.6 0.00158676
319.2 0.00158411
320.8 0.00158146
322.4 0.00157881
324 0.00157616
325.6 0.00157351
327.2 0.00157085
328.8 0.0015682
330.4 0.00156555
332 0.0015629
333.6 0.00156025
335.2 0.0015576
336.8 0.00155495
338.4 0.0015523
340 0.00154965
341.6 0.00154701
343.2 0.00154436
344.8 0.00154171
346.4 0.00153906
348 0.00153641
349.6 0.00153376
351.2 0.00153112
352.8 0.00152847
354.4 0.00152582
356 0.00152318
357.6 0.00152053
359.2 0.00151788
360.8 0.00151524
362.4 0.00151259
364 0.00150995
365.6 0.0015073
367.2 0.00150466
368.8 0.00150201
370.4 0.00149937
372 0.00149672
373.6 0.00149408
375.2 0.00149144
376.8 0.00148879
378.4 0.00148615
380 0.00148351
381.6 0.00148086
383.2 0.00147822
384.8 0.00147558
386.4 0.00147294
388 0.0014703
389.6 0.00146765
391.2 0.00146501
392.8 0.00146237
394.4 0.00145973
396 0.00145709
397.6 0.00145445
399.2 0.00145181
400.8 0.00144917
402.4 0.00144653
404 0.00144389
405.6 0.00144125
407.2 0.00143861
408.8 0.00143598
410.4 0.00143334
412 0.0014307
413.6 0.00142806
415.2 0.00142542
416.8 0.00142279
418.4 0.00142015
420 0.00141751
421.6 0.00141488
423.2 0.00141224
424.8 0.00140961
426.4 0.00140697
428 0.00140433
429.6 0.0014017
431.2 0.00139906
432.8 0.00139643
434.4 0.00139379
436 0.00139116
437.6 0.00138853
439.2 0.00138589
440.8 0.00138326
442.4 0.00138063
444 0.00137799
445.6 0.00137536
447.2 0.00137273
448.8 0.0013701
450.4 0.00136746
452 0.00136483
453.6 0.0013622
455.2 0.00135957
456.8 0.00135694
460 0.00135168
461.8 0.00134784
463.6 0.00134399
465.4 0.00134015
467.2 0.00133631
469 0.00133247
470.8 0.00132863
472.6 0.0013248
474.4 0.00132096
476.2 0.00131712
478 0.00131328
479.8 0.00130944
481.6 0.0013056
483.4 0.00130177
485.2 0.00129793
487 0.00129409
488.8 0.00129026
490.6 0.00128642
492.4 0.00128258
494.2 0.00127875
496 0.00127491
497.8 0.00127108
499.6 0.00126724
501.4 0.00126341
503.2 0.00125958
505 0.00125574
506.8 0.00125191
508.6 0.00124808
510.4 0.00124424
512.2 0.00124041
514 0.00123658
515.8 0.00123275
517.6 0.00122892
519.4 0.00122509
521.2 0.00122126
523 0.00121743
524.8 0.0012136
526.6 0.00120977
528.4 0.00120594
530.2 0.00120211
532 0.00119828
533.8 0.00119445
535.6 0.00119062
537.4 0.00118679
539.2 0.00118297
541 0.00117914
542.8 0.00117531
544.6 0.00117149
546.4 0.00116766
548.2 0.00116383
550 0.00116001
551.8 0.00115618
553.6 0.00115236
555.4 0.00114853
557.2 0.00114471
559 0.00114089
560.8 0.00113706
562.6 0.00113324
564.4 0.00112942
566.2 0.00112559
568 0.00112177
569.8 0.00111795
571.6 0.00111413
573.4 0.00111031
575.2 0.00110649
577 0.00110266
578.8 0.00109884
580.6 0.00109502
582.4 0.0010912
584.2 0.00108738
586 0.00108357
587.8 0.00107975
589.6 0.00107593
591.4 0.00107211
593.2 0.00106829
595 0.00106447
596.8 0.00106066
598.6 0.00105684
600.4 0.00105302
602.2 0.00104921
604 0.00104539
605.8 0.00104158
607.6 0.00103776
609.4 0.00103395
611.2 0.00103013
613 0.00102632
614.8 0.0010225
616.6 0.00101869
618.4 0.00101488
620.2 0.00101106
622 0.00100725
623.8 0.00100344
625.6 0.000999626
627.4 0.000995814
629.2 0.000992003
631 0.000988191
632.8 0.000984381
634.6 0.00098057
636.4 0.00097676
638.2 0.00097295
640 0.000969141
640.8 0.000967583
641.6 0.000966025
642.4 0.000964468
643.2 0.000962911
644 0.000961354
644.8 0.000959798
645.6 0.000958242
646.4 0.000956686
647.2 0.000955131
648 0.000953576
648.8 0.000952021
649.6 0.000950466
650.4 0.000948912
651.2 0.000947358
652 0.000945804
652.8 0.000944251
653.6 0.000942698
654.4 0.000941145
655.2 0.000939592
656 0.00093804
656.8 0.000936488
657.6 0.000934936
658.4 0.000933385
659.2 0.000931834
660 0.000930283
660.8 0.000928732
661.6 0.000927182
662.4 0.000925632
663.2 0.000924083
664 0.000922533
664.8 0.000920984
665.6 0.000919435
666.4 0.000917887
667.2 0.000916339
668 0.000914791
668.8 0.000913243
669.6 0.000911696
670.4 0.000910149
671.2 0.000908602
672 0.000907056
672.8 0.00090551
673.6 0.000903964
674.4 0.000902418
675.2 0.000900873
676 0.000899328
676.8 0.000897783
677.6 0.000896239
678.4 0.000894695
679.2 0.000893151
680 0.000891607
680.8 0.000890064
681.6 0.000888521
682.4 0.000886979
683.2 0.000885436
684 0.000883894
684.8 0.000882352
685.6 0.000880811
686.4 0.00087927
687.2 0.000877729
688 0.000876188
688.8 0.000874648
689.6 0.000873108
690.4 0.000871568
691.2 0.000870029
692 0.000868489
692.8 0.000866951
693.6 0.000865412
694.4 0.000863874
695.2 0.000862336
696 0.000860798
696.8 0.000859261
697.6 0.000857723
698.4 0.000856187
699.2 0.00085465
700 0.000853114
700.8 0.000851578
701.6 0.000850042
702.4 0.000848507
703.2 0.000846972
704 0.000845437
704.8 0.000843902
705.6 0.000842368
706.4 0.000840834
707.2 0.000839301
708 0.000837767
708.8 0.000836234
709.6 0.000834702
710.4 0.000833169
711.2 0.000831637
712 0.000830105
712.8 0.000828574
713.6 0.000827042
714.4 0.000825511
715.2 0.00082398
716 0.00082245
716.8 0.00082092
717.6 0.00081939
718.4 0.000817861
719.2 0.000816331
720 0.000814802
721.7 0.000812243
723.4 0.000809684
725.1 0.000807126
726.8 0.000804567
728.5 0.000802009
730.2 0.000799451
731.9 0.000796893
733.6 0.000794336
735.3 0.000791778
737 0.000789221
738.7 0.000786665
740.4 0.000784108
742.1 0.000781552
743.8 0.000778995
745.5 0.000776439
747.2 0.000773884
748.9 0.000771328
750.6 0.000768773
752.3 0.000766218
754 0.000763663
755.7 0.000761108
757.4 0.000758554
759.1 0.000756
760.8 0.000753446
762.5 0.000750892
764.2 0.000748339
765.9 0.000745786
767.6 0.000743233
769.3 0.00074068
771 0.000738127
772.7 0.000735575
774.4 0.000733023
776.1 0.000730471
777.8 0.000727919
779.5 0.000725368
781.2 0.000722816
782.9 0.000720265
784.6 0.000717715
786.3 0.000715164
788 0.000712614
789.7 0.000710064
791.4 0.000707514
793.1 0.000704964
794.8 0.000702415
796.5 0.000699866
798.2 0.000697317
799.9 0.000694768
801.6 0.000692219
803.3 0.000689671
805 0.000687123
806.7 0.000684575
808.4 0.000682028
810.1 0.00067948
811.8 0.000676933
813.5 0.000674386
815.2 0.00067184
816.9 0.000669293
818.6 0.000666747
820.3 0.000664201
822 0.000661655
823.7 0.000659109
825.4 0.000656564
827.1 0.000654019
828.8 0.000651474
830.5 0.000648929
832.2 0.000646385
833.9 0.000643841
835.6 0.000641297
837.3 0.000638753
839 0.000636209
840.7 0.000633666
842.4 0.000631123
844.1 0.00062858
845.8 0.000626037
847.5 0.000623495
849.2 0.000620953
850.9 0.000618411
852.6 0.000615869
854.3 0.000613328
856 0.000610786
857.7 0.000608245
859.4 0.000605704
861.1 0.000603164
862.8 0.000600623
864.5 0.000598083
866.2 0.000595543
867.9 0.000593003
869.6 0.000590464
871.3 0.000587925
873 0.000585386
874.7 0.000582847
876.4 0.000580308
878.1 0.00057777
879.8 0.000575232
881.5 0.000572694
883.2 0.000570156
884.9 0.000567619
886.6 0.000565082
890 0.000560008
