# <ibz dim="2" edges="3"/>
#step	k_x	k_y	1.mode	2.mode	...
0	0	0	0.000222844	0.000315065	3248.36	3248.36	3837.59	6274.96
1	1.5708	0	444.034	1804.27	2513.04	3638.89	4567.36	6262.9
2	3.14159	0	868.151	1950.14	2377.65	5062.14	5149.31	5727.8
3	3.14159	1.5708	1535.78	2418.85	2745.22	4312.85	5576.47	6135.15
4	3.14159	3.14159	1279.49	3083.78	3899.63	3911.08	5149.73	6478.74
5	1.5708	1.5708	1527.29	2092.07	2646.04	3467.16	5056.15	6273.93
0	0	0	0.000222844	0.000315065	3248.36	3248.36	3837.59	6274.96
