#1:iter	2:slack	3:problems	4:eigenfrequency_1	5:volume	6:eigenfrequency_2	7:eigenfrequency_3
75 	12394.7 	77 	6693.15 	0.5 	6713.87 	7379.56 	1
76 	10158.2 	78 	5030.6 	0.5 	8127.81 	9623.13 	1
77 	11073.5 	79 	7819.13 	0.5 	8459.33 	8784.9 	1
78 	11785.2 	80 	7455.44 	0.5 	7622.29 	8017.67 	1
79 	12382.1 	81 	6712.69 	0.5 	6730.08 	7393.7 	1
80 	12338.7 	82 	6779.71 	0.5 	6785.57 	7442.06 	1
81 	12261.2 	83 	6883.52 	0.5 	6898.97 	7527.5 	1
82 	12309.7 	84 	6822.21 	0.5 	6824.57 	7474.17 	1
83 	12320.4 	85 	6807.77 	0.5 	6809.12 	7462.41 	1
84 	10111.7 	86 	7864.28 	0.5 	9974.15 	10413.5 	1
85 	10873.2 	87 	8768.83 	0.5 	8837.45 	9341.51 	1
86 	10656.5 	88 	8858.23 	0.5 	9150.22 	9759.16 	1
87 	10804.7 	89 	8821.11 	0.5 	8921.18 	9472.73 	1
88 	11473.6 	90 	9601.06 	0.5 	10184.3 	12505.4 	1
89 	12208 	91 	8379.8 	0.5 	10030.2 	11142.9 	1
90 	11736.9 	92 	10324 	0.5 	10593.7 	11067.3 	1
91 	11929.6 	93 	9561.35 	0.5 	10550.2 	12047.2 	1
92 	11814.9 	94 	10733.4 	0.5 	11084.4 	11428.2 	1
93 	11931.5 	95 	7152.97 	0.5 	9555.43 	10093.1 	1
94 	11836.6 	96 	10727.8 	0.5 	11219.4 	11429.9 	1
95 	11826.1 	97 	10792.7 	0.5 	11183.7 	11428.6 	1
96 	11851.4 	98 	10864.9 	0.5 	11397 	12389.3 	1
97 	11792.3 	99 	11200.5 	0.5 	12010.9 	12218.6 	1
98 	12337.4 	100 	10719 	0.5 	11196.8 	12478.6 	1
99 	11933.1 	101 	11421.1 	0.5 	11775.2 	12094.7 	1
100 	11712.4 	102 	11351 	0.5 	11942.3 	12169.4 	1
101 	11852.7 	103 	11478.1 	0.5 	11797.2 	12137.7 	1
102 	11676.7 	104 	11490.2 	0.5 	11938 	12112.8 	1
103 	11750.7 	105 	11541.6 	0.5 	11978.8 	12003.3 	1
104 	11593.7 	106 	11574.3 	0.5 	12000.6 	12023.7 	1
105 	11581.9 	107 	11579.5 	0.5 	12003.8 	12027.4 	1
106 	11580.6 	108 	11579.9 	0.5 	12008.7 	12023 	1
107 	11580.1 	109 	11580.1 	0.5 	12011.5 	12020.6 	1
108 	11580.2 	110 	11580.1 	0.5 	12014.9 	12017.4 	1
109 	11580.1 	111 	11580.1 	0.5 	12015.8 	12016.4 	1
